Employee_ID,Age,Gender,Marital_Status,Education_Level,Department,Job_Title,Hire_Date,Years_at_Company,Years_in_Current_Role,Contract_Type,TechniqueSkill,RemoteWork,Evaluation_Period,Performance_Score,ProjectType,ProjectSuccessRate,Salary,Promotion_Within_Last_2_Years,Training_Recommendation,EmpEnvironmentSatisfaction,EmpJobSatisfaction,BurnoutRiskLevel,Attrition
E0580,22,Female,Single,Master,IT,IT Support,7/8/2024,1,2,Full-time,"Azure, Angular, React",Yes,Q1/2025,4.1,Web Application Development,61.9,11,No,Yes,1,2,Low,No
E0581,25,Female,Single,College,Finance,Finance Manager,10/13/2023,2,3,Contractor,"Azure, React, Kubernetes, Docker, SQL",Yes,Q1/2025,3.9,Mobile App Design,59.2,21,No,No,2,5,Low,No
E0582,25,Male,Single,College,Marketing,Business Analyst,12/24/2022,3,4,Full-time,"C#, Kubernetes, Python",Yes,Q1/2025,3.3,Web Application Development,77.2,19,Yes,Yes,1,4,Low,No
E0583,28,Male,Single,Bachelor,Finance,Financial Analyst,3/25/2015,10,10,Full-time,"SQL, AWS, React, Angular, Java",Yes,Q1/2025,4.1,AI/ML Model Deployment,69.6,48,No,No,3,4,High,No
E0584,29,Female,Married,Bachelor,Marketing,Business Analyst,11/26/2014,11,12,Full-time,"C#, Python",Yes,Q1/2025,4.6,Mobile App Design,91.2,52,No,No,5,5,Low,No
E0585,22,Female,Single,Bachelor,IT,IT Support,1/4/2018,7,10,Full-time,"NoSQL, C#, SQL, Python",No,Q1/2025,3.6,Data Analytics Platform,67.7,21,No,No,3,1,Low,No
E0586,30,Male,Single,Bachelor,HR,HR Executive,1/26/2015,10,11,Contractor,"Azure, Java, React, Angular",Yes,Q1/2025,3.3,AI/ML Model Deployment,83.8,58,No,Yes,5,5,Medium,No
E0587,22,Male,Married,College,HR,Recruiter,3/19/2011,14,15,Full-time,"AWS, C#, Kubernetes, Angular, Java",No,Q1/2025,3.0,Web Application Development,33.2,48,No,Yes,1,2,High,Yes
E0588,26,Female,Single,Bachelor,IT,DevOps Engineer,10/27/2014,11,11,Full-time,"AWS, Vue.js, Angular",Yes,Q1/2025,4.2,DevOps Automation,92.0,36,No,No,5,3,Low,No
E0589,38,Female,Married,Bachelor,QA,QA Engineer,11/4/2023,2,2,Full-time,"React, GCP, NoSQL, Angular, Kubernetes",Yes,Q1/2025,4.9,Data Analytics Platform,92.5,17,No,No,1,5,High,Yes
E0590,30,Female,Single,College,Finance,Finance Manager,11/19/2019,6,9,Full-time,"Docker, SQL",Yes,Q1/2025,4.2,DevOps Automation,68.1,37,No,No,2,3,Medium,No
E0591,22,Female,Married,Bachelor,QA,Test Analyst,9/24/2013,12,13,Full-time,"Angular, Java, React, SQL, NoSQL",Yes,Q1/2025,3.2,Cybersecurity Implementation,78.4,46,No,Yes,2,4,High,No
E0592,32,Female,Single,Bachelor,HR,Recruiter,12/21/2014,11,11,Full-time,"Python, Angular, SQL",Yes,Q1/2025,3.7,DevOps Automation,73.6,51,No,No,4,4,Medium,No
E0593,29,Male,Single,College,Marketing,Business Analyst,10/1/2010,15,16,Full-time,"Angular, Kubernetes",Yes,Q1/2025,4.8,API Development,60.4,58,No,No,2,5,Medium,No
E0594,30,Female,Single,Bachelor,QA,Test Analyst,1/25/2015,10,11,Full-time,"GCP, Python",Yes,Q1/2025,5.0,Cloud Migration,50.6,41,No,No,2,3,Medium,No
E0595,34,Female,Single,Bachelor,QA,QA Engineer,1/29/2020,5,7,Full-time,"NoSQL, AWS",Yes,Q1/2025,5.0,AI/ML Model Deployment,81.0,31,No,No,1,2,Medium,No
E0596,25,Female,Single,Master,Marketing,Business Analyst,2/21/2012,13,16,Full-time,"Java, NoSQL, SQL, AWS",No,Q1/2025,3.1,AI/ML Model Deployment,39.1,47,No,Yes,5,5,High,Yes
E0597,30,Male,Married,Bachelor,Finance,Financial Analyst,8/29/2021,4,5,Full-time,"Angular, NoSQL",Yes,Q1/2025,4.0,Web Application Development,40.9,14,No,No,1,2,High,No
E0598,24,Female,Single,Master,Finance,Finance Manager,5/8/2013,12,12,Full-time,"SQL, Docker, Vue.js, AWS, Java",Yes,Q1/2025,4.5,Mobile App Design,78.5,60,No,No,3,4,Medium,No
E0599,26,Female,Single,Master,IT,Software Engineer,5/3/2016,9,12,Full-time,"Azure, React, Java, C#, Docker",No,Q1/2025,3.8,AI/ML Model Deployment,64.4,31,No,No,4,3,Medium,No
E0600,30,Female,Single,Bachelor,Finance,Financial Analyst,5/1/2019,6,7,Full-time,"NoSQL, AWS, Kubernetes",Yes,Q1/2025,3.3,DevOps Automation,25.4,25,No,Yes,5,5,High,No
E0601,22,Other,Single,Bachelor,QA,QA Engineer,9/2/2012,13,14,Full-time,"C#, AWS",No,Q1/2025,3.9,Web Application Development,90.6,36,Yes,No,4,4,Low,No
E0602,30,Female,Single,Master,Finance,Financial Analyst,11/12/2011,14,16,Full-time,"Docker, Angular",No,Q1/2025,3.0,DevOps Automation,41.1,58,No,Yes,5,2,Low,No
E0603,41,Female,Single,Bachelor,QA,Test Analyst,7/24/2023,2,4,Full-time,"Kubernetes, React, Vue.js, C#, Azure",Yes,Q1/2025,2.9,DevOps Automation,76.1,12,No,Yes,4,1,High,Yes
E0604,29,Male,Married,Bachelor,IT,IT Support,6/8/2018,7,7,Full-time,"Azure, C#, Java, Vue.js, AWS",No,Q1/2025,4.1,Cybersecurity Implementation,85.7,23,No,No,4,5,Medium,No
E0605,30,Male,Married,Master,Finance,Finance Manager,5/10/2012,13,14,Full-time,"Azure, C#",Yes,Q1/2025,4.0,Cloud Migration,79.6,50,No,No,2,5,Medium,No
E0606,29,Female,Single,Master,Finance,Finance Manager,10/2/2013,12,13,Contractor,"React, C#, Python, NoSQL, Azure",Yes,Q1/2025,4.1,Cloud Migration,54.2,51,No,No,1,3,Low,No
E0607,26,Female,Single,Master,Marketing,Business Analyst,4/5/2020,5,7,Full-time,"React, AWS",Yes,Q1/2025,4.1,DevOps Automation,70.9,21,No,No,3,5,Low,No
E0608,23,Female,Single,Bachelor,QA,Test Analyst,4/16/2019,6,9,Full-time,"AWS, Kubernetes, SQL, Angular, Java",Yes,Q1/2025,3.9,Cloud Migration,59.9,21,No,No,4,3,Medium,No
E0609,29,Male,Married,PhD,HR,Recruiter,9/26/2011,14,17,Full-time,"React, Kubernetes",Yes,Q1/2025,4.7,Data Analytics Platform,75.1,41,Yes,No,3,3,Medium,No
E0610,32,Male,Single,Bachelor,QA,Test Analyst,7/20/2022,3,6,Full-time,"Angular, GCP, Python, Azure",No,Q1/2025,3.0,Web Application Development,83.3,15,No,Yes,5,1,Low,No
E0611,34,Male,Married,Bachelor,QA,QA Engineer,5/14/2013,12,15,Full-time,"Python, Kubernetes",No,Q1/2025,3.5,API Development,92.0,54,No,No,2,5,Medium,No
E0612,25,Male,Married,Master,QA,QA Engineer,5/7/2012,13,14,Full-time,"AWS, Python, GCP, Docker",Yes,Q1/2025,5.0,API Development,63.9,54,No,No,5,2,Medium,No
E0613,28,Male,Single,Bachelor,HR,Recruiter,8/14/2020,5,5,Full-time,"Angular, NoSQL",Yes,Q1/2025,3.4,Web Application Development,91.5,27,No,Yes,1,5,High,No
E0614,33,Male,Married,Bachelor,IT,DevOps Engineer,12/31/2013,12,13,Full-time,"NoSQL, C#",No,Q1/2025,3.4,Web Application Development,40.9,50,No,Yes,2,3,Medium,No
E0615,37,Female,Married,Bachelor,QA,QA Engineer,12/18/2021,4,6,Full-time,"C#, Angular, NoSQL, Azure",Yes,Q1/2025,3.4,Data Analytics Platform,72.0,15,No,Yes,3,3,Medium,Yes
E0616,26,Male,Single,Bachelor,Sales,Account Manager,3/18/2011,14,17,Full-time,"Python, Azure, Docker",Yes,Q1/2025,4.5,Mobile App Design,56.6,81,No,No,3,2,Low,No
E0617,32,Female,Married,Master,Sales,Sales Executive,2/26/2013,12,12,Full-time,"React, Kubernetes, Angular, Python",No,Q1/2025,2.9,Web Application Development,37.4,57,No,Yes,3,3,Medium,No
E0618,28,Female,Married,Bachelor,IT,System Admin,6/29/2019,6,6,Contractor,"Docker, Kubernetes, Vue.js",Yes,Q1/2025,3.8,DevOps Automation,95.8,26,No,No,5,2,Medium,No
E0619,27,Male,Married,Bachelor,QA,Test Analyst,5/4/2018,7,7,Full-time,"Angular, SQL, Vue.js",No,Q1/2025,4.2,Data Analytics Platform,79.3,22,No,No,2,5,Low,No
E0620,27,Male,Single,Bachelor,Finance,Accountant,10/22/2012,13,16,Full-time,"Azure, SQL, AWS, React",No,Q1/2025,2.7,Cloud Migration,50.9,38,No,Yes,1,1,Low,No
E0621,29,Female,Married,Bachelor,HR,Recruiter,12/30/2010,15,18,Full-time,"C#, Angular, SQL",Yes,Q1/2025,3.9,Mobile App Design,82.0,59,No,No,2,5,Medium,No
E0622,34,Male,Single,Bachelor,Marketing,Business Analyst,6/28/2021,4,5,Full-time,"GCP, Docker, Kubernetes, React, Java",Yes,Q1/2025,2.9,Mobile App Design,51.4,20,No,Yes,3,4,Medium,No
E0623,25,Female,Single,Bachelor,Finance,Accountant,2/20/2023,2,3,Part-time,"NoSQL, React, Vue.js",Yes,Q1/2025,3.2,Mobile App Design,75.1,20,No,Yes,2,4,Low,No
E0624,36,Male,Single,Bachelor,QA,QA Engineer,1/3/2011,14,14,Full-time,"Docker, GCP, Kubernetes, Python",Yes,Q1/2025,3.8,Cloud Migration,88.2,35,No,No,1,4,Medium,Yes
E0625,36,Male,Married,Bachelor,Marketing,Content Specialist,8/27/2016,9,11,Full-time,"GCP, Kubernetes, Python, SQL, Docker",Yes,Q1/2025,3.6,Mobile App Design,66.6,24,No,No,1,5,Medium,Yes
E0626,33,Female,Married,Master,QA,Test Analyst,10/12/2018,7,10,Full-time,"Docker, AWS, NoSQL",No,Q1/2025,3.8,AI/ML Model Deployment,72.5,21,No,No,5,3,Low,No
E0627,26,Female,Married,Bachelor,IT,IT Support,1/3/2018,7,10,Full-time,"Kubernetes, Vue.js, Python, Azure, SQL",Yes,Q1/2025,3.8,AI/ML Model Deployment,59.6,31,No,No,3,3,Low,No
E0628,29,Male,Single,College,IT,System Admin,11/22/2017,8,9,Full-time,"React, C#, Java, AWS, GCP",Yes,Q1/2025,4.2,Mobile App Design,99.4,20,No,No,4,5,Low,No
E0629,26,Female,Married,Master,Finance,Finance Manager,4/28/2021,4,4,Full-time,"Vue.js, Python, C#, Azure",No,Q1/2025,3.2,API Development,52.2,18,No,Yes,3,4,Low,No
E0630,29,Male,Married,Master,QA,QA Engineer,6/23/2022,3,4,Contractor,"Azure, Angular, SQL",No,Q1/2025,4.5,DevOps Automation,88.7,13,No,No,4,3,Medium,No
E0631,28,Female,Single,Bachelor,Finance,Financial Analyst,12/3/2017,8,8,Full-time,"Python, Docker, React, NoSQL",No,Q1/2025,4.5,Data Analytics Platform,79.6,35,No,No,3,1,Low,No
E0632,25,Male,Single,College,Sales,Account Manager,1/15/2013,12,13,Full-time,"AWS, Docker, Kubernetes, NoSQL",Yes,Q1/2025,4.3,DevOps Automation,68.5,65,No,No,4,2,Medium,No
E0633,27,Male,Single,Bachelor,QA,QA Engineer,1/29/2010,15,16,Full-time,"Java, React, AWS, Vue.js",Yes,Q1/2025,4.7,Web Application Development,82.4,60,No,No,5,2,Medium,No
E0634,24,Female,Single,Master,Sales,Account Manager,11/14/2017,8,11,Full-time,"Docker, Azure, Java",Yes,Q1/2025,3.3,API Development,34.4,47,No,Yes,2,4,Medium,No
E0635,32,Male,Single,Master,Sales,Account Manager,2/13/2023,2,5,Full-time,"AWS, NoSQL, SQL, Docker",Yes,Q1/2025,4.6,Web Application Development,82.8,26,No,No,4,2,High,No
E0636,41,Male,Single,Bachelor,Sales,Account Manager,7/10/2017,8,10,Full-time,"Docker, Azure",No,Q1/2025,2.8,Cybersecurity Implementation,74.7,44,Yes,Yes,2,2,Medium,Yes
E0637,34,Female,Single,Bachelor,Marketing,Content Specialist,5/17/2020,5,7,Full-time,"Azure, GCP, Kubernetes",No,Q1/2025,4.3,Mobile App Design,82.7,34,No,No,2,2,Low,No
E0638,45,Female,Single,Bachelor,QA,QA Engineer,5/16/2019,6,6,Full-time,"Python, React",Yes,Q1/2025,3.8,Web Application Development,73.8,21,No,No,4,5,Medium,Yes
E0639,28,Female,Married,Master,HR,HR Executive,3/17/2020,5,6,Full-time,"Python, SQL",Yes,Q1/2025,3.6,Web Application Development,91.3,33,Yes,No,4,3,High,No
E0640,31,Female,Married,Bachelor,Finance,Finance Manager,5/12/2013,12,15,Full-time,"Angular, Docker",No,Q1/2025,4.2,DevOps Automation,93.0,81,No,No,5,4,Low,No
E0641,34,Male,Single,Bachelor,Finance,Accountant,3/29/2023,2,3,Full-time,"GCP, Vue.js, C#, React, Kubernetes",Yes,Q1/2025,3.4,API Development,91.8,13,No,Yes,4,2,Medium,No
E0642,27,Male,Married,Bachelor,Marketing,Business Analyst,7/20/2014,11,11,Full-time,"NoSQL, C#",Yes,Q1/2025,4.4,Cybersecurity Implementation,41.2,44,No,No,3,3,High,No
E0643,33,Male,Married,Bachelor,Marketing,Business Analyst,11/1/2024,1,1,Full-time,"C#, Azure, Angular",No,Q1/2025,3.9,AI/ML Model Deployment,61.5,8,No,Yes,2,5,Low,No
E0644,22,Male,Married,Master,Finance,Financial Analyst,2/18/2010,15,16,Full-time,"Vue.js, GCP, C#",Yes,Q1/2025,4.2,Mobile App Design,85.1,53,No,No,5,4,Low,No
E0645,28,Female,Single,Master,Sales,Sales Executive,5/22/2012,13,16,Full-time,"Angular, Azure, Java",No,Q1/2025,3.8,Web Application Development,77.1,59,No,No,1,5,High,No
E0646,28,Female,Single,College,QA,QA Engineer,3/29/2010,15,17,Full-time,"AWS, NoSQL, SQL, Java",No,Q1/2025,3.8,Cybersecurity Implementation,53.5,46,No,No,2,2,Low,No
E0647,33,Female,Single,PhD,Sales,Account Manager,6/8/2023,2,3,Full-time,"C#, AWS",Yes,Q1/2025,3.2,Cybersecurity Implementation,65.2,19,No,Yes,4,4,Low,No
E0648,39,Female,Single,Master,IT,DevOps Engineer,9/2/2017,8,11,Full-time,"Kubernetes, React",Yes,Q1/2025,2.7,Data Analytics Platform,86.3,26,Yes,Yes,4,1,Medium,Yes
E0649,24,Male,Married,Bachelor,QA,Test Analyst,1/6/2014,11,14,Full-time,"Azure, Angular, Kubernetes, C#, Vue.js",Yes,Q1/2025,3.8,Data Analytics Platform,79.5,39,No,No,2,3,Low,No
E0650,31,Female,Single,Bachelor,HR,Recruiter,12/3/2010,15,15,Full-time,"Kubernetes, C#, SQL, Java, Docker",No,Q1/2025,2.9,DevOps Automation,76.7,49,No,Yes,2,2,Medium,No
E0651,30,Female,Single,Bachelor,Sales,Account Manager,4/11/2010,15,17,Full-time,"Azure, GCP, C#",Yes,Q1/2025,4.6,Cloud Migration,86.0,82,No,No,2,3,High,No
E0652,33,Other,Married,Master,QA,Test Analyst,7/22/2021,4,5,Contractor,"Angular, Vue.js, C#, NoSQL, SQL",No,Q1/2025,3.1,Data Analytics Platform,84.7,15,No,Yes,4,1,Medium,No
E0653,33,Male,Divorced,Bachelor,HR,Recruiter,11/26/2018,7,10,Full-time,"React, GCP, Angular",Yes,Q1/2025,3.7,DevOps Automation,57.6,30,No,No,3,5,Medium,No
E0654,37,Male,Single,Bachelor,Sales,Sales Executive,8/3/2020,5,6,Full-time,"SQL, Kubernetes, Azure, NoSQL",No,Q1/2025,3.4,Web Application Development,75.7,29,No,Yes,5,5,Low,Yes
E0655,36,Male,Married,Bachelor,Sales,Account Manager,3/3/2020,5,7,Full-time,"SQL, Java, Vue.js",No,Q1/2025,3.1,Cloud Migration,58.7,49,No,Yes,5,2,Medium,Yes
E0656,27,Male,Single,Bachelor,QA,Test Analyst,5/19/2019,6,6,Full-time,"SQL, Python, C#, Java",No,Q1/2025,3.5,DevOps Automation,65.8,35,No,No,2,2,Low,No
E0657,33,Male,Single,Bachelor,QA,Test Analyst,6/3/2021,4,4,Full-time,"C#, Java",No,Q1/2025,4.2,Web Application Development,55.0,16,No,No,1,5,Low,No
E0658,27,Female,Divorced,PhD,Sales,Account Manager,1/6/2010,15,17,Full-time,"SQL, Java",Yes,Q1/2025,3.8,API Development,71.9,77,No,No,5,2,Medium,No
E0659,31,Female,Single,Bachelor,Marketing,Business Analyst,9/28/2010,15,15,Full-time,"C#, GCP",Yes,Q1/2025,3.8,AI/ML Model Deployment,82.7,44,No,No,1,5,Medium,No
E0660,35,Male,Single,Bachelor,Sales,Sales Executive,6/15/2016,9,12,Full-time,"AWS, Kubernetes, GCP, React",No,Q1/2025,3.9,Cloud Migration,86.6,32,No,No,2,3,Low,No
E0661,30,Male,Married,Master,HR,Recruiter,10/27/2014,11,13,Full-time,"React, GCP, NoSQL, SQL",Yes,Q1/2025,3.4,Cybersecurity Implementation,74.1,48,No,Yes,1,2,High,No
E0662,29,Female,Single,Master,IT,IT Support,5/14/2022,3,4,Full-time,"Kubernetes, Docker, React, GCP, SQL",Yes,Q1/2025,4.9,Cloud Migration,54.0,14,No,No,5,1,Low,No
E0663,31,Male,Married,Master,Sales,Account Manager,2/24/2018,7,8,Full-time,"NoSQL, AWS",Yes,Q1/2025,3.2,Web Application Development,31.2,44,Yes,Yes,4,4,High,No
E0664,28,Male,Single,Bachelor,IT,IT Support,7/10/2023,2,4,Full-time,"GCP, NoSQL",No,Q1/2025,3.3,Data Analytics Platform,75.3,20,No,Yes,3,1,Low,No
E0665,40,Male,Married,Bachelor,HR,HR Executive,5/31/2020,5,6,Full-time,"Python, Azure",No,Q1/2025,4.3,DevOps Automation,80.7,30,No,No,2,4,Low,Yes
E0666,22,Female,Divorced,Master,QA,QA Engineer,7/20/2021,4,4,Part-time,"NoSQL, C#",Yes,Q1/2025,4.3,Mobile App Design,65.6,18,No,No,3,5,Low,No
E0667,24,Female,Single,Master,IT,DevOps Engineer,11/24/2017,8,8,Full-time,"NoSQL, Azure, AWS, C#, SQL",Yes,Q1/2025,3.2,API Development,79.4,25,No,Yes,1,4,Low,No
E0668,24,Male,Married,Bachelor,Finance,Finance Manager,4/13/2011,14,16,Full-time,"Angular, C#, Vue.js, AWS, GCP",No,Q1/2025,3.7,Web Application Development,72.0,75,No,No,5,2,Low,No
E0669,38,Female,Married,Bachelor,QA,QA Engineer,10/8/2016,9,11,Full-time,"Azure, Java, React, GCP",Yes,Q1/2025,4.2,Web Application Development,79.9,20,No,No,5,5,High,Yes
E0670,27,Male,Married,Bachelor,Sales,Sales Executive,10/17/2010,15,15,Full-time,"GCP, Python, React, C#, SQL",Yes,Q1/2025,2.9,Cloud Migration,82.9,37,No,Yes,5,4,Low,No
E0671,32,Male,Married,Master,Finance,Financial Analyst,3/25/2013,12,13,Contractor,"Azure, Angular, AWS, Kubernetes, Java",No,Q1/2025,3.8,DevOps Automation,72.0,44,No,No,4,5,Low,No
E0672,37,Male,Married,Master,Sales,Sales Executive,2/27/2016,9,9,Full-time,"AWS, C#",Yes,Q1/2025,4.8,API Development,96.5,32,No,No,2,3,Low,Yes
E0673,33,Male,Divorced,College,Finance,Accountant,5/25/2014,11,12,Part-time,"C#, GCP, React",No,Q1/2025,3.6,Cloud Migration,82.7,38,No,No,5,1,Medium,No
E0674,34,Male,Single,Master,Finance,Accountant,11/24/2019,6,6,Full-time,"GCP, NoSQL, Azure",Yes,Q1/2025,4.8,Mobile App Design,87.8,33,No,No,4,3,Low,No
E0675,30,Female,Single,Bachelor,Sales,Sales Executive,8/16/2021,4,7,Full-time,"SQL, AWS, GCP, Angular",Yes,Q1/2025,3.7,AI/ML Model Deployment,88.4,13,No,No,2,4,Medium,No
E0676,32,Female,Married,PhD,HR,Recruiter,5/31/2011,14,17,Full-time,"Docker, Azure, React, GCP, Vue.js",Yes,Q1/2025,3.5,Mobile App Design,76.3,47,No,No,5,2,Low,No
E0677,31,Male,Single,Bachelor,QA,QA Engineer,6/2/2019,6,6,Full-time,"NoSQL, GCP",Yes,Q1/2025,3.7,Data Analytics Platform,30.1,31,No,No,5,4,Low,No
E0678,25,Female,Married,Master,Sales,Sales Executive,5/10/2012,13,15,Part-time,"Java, GCP, Kubernetes, Docker",Yes,Q1/2025,3.8,Data Analytics Platform,75.9,54,No,No,1,5,High,No
E0679,33,Female,Single,Master,Marketing,Business Analyst,10/8/2019,6,9,Full-time,"NoSQL, Angular",No,Q1/2025,4.7,Data Analytics Platform,77.9,25,No,No,4,3,High,No
E0680,36,Male,Single,Master,HR,Recruiter,3/5/2017,8,9,Full-time,"Java, SQL, Kubernetes, AWS",No,Q1/2025,3.6,AI/ML Model Deployment,75.8,20,Yes,No,1,5,Low,Yes
E0681,22,Female,Single,Bachelor,QA,Test Analyst,10/20/2013,12,13,Full-time,"Vue.js, GCP",No,Q1/2025,3.8,Mobile App Design,81.3,57,No,No,4,1,Low,No
E0682,33,Male,Married,Bachelor,Sales,Account Manager,11/18/2014,11,14,Full-time,"Vue.js, GCP, NoSQL, SQL",No,Q1/2025,3.3,Web Application Development,65.9,61,Yes,Yes,4,3,Medium,No
E0683,33,Male,Married,Master,QA,Test Analyst,10/9/2014,11,14,Full-time,"NoSQL, C#, Kubernetes, Java",Yes,Q1/2025,3.7,DevOps Automation,74.0,58,Yes,No,1,4,Low,No
E0684,31,Female,Single,Bachelor,Sales,Account Manager,6/12/2012,13,16,Full-time,"Vue.js, C#, SQL, NoSQL, Python",Yes,Q1/2025,4.4,Data Analytics Platform,42.3,60,No,No,2,4,Medium,No
E0685,35,Male,Single,Master,QA,Test Analyst,4/12/2011,14,17,Full-time,"AWS, Vue.js, Docker, C#",No,Q1/2025,4.1,API Development,84.4,53,No,No,4,1,Low,No
E0686,30,Male,Divorced,College,HR,HR Executive,6/9/2022,3,4,Part-time,"GCP, React, C#, Python, Angular",Yes,Q1/2025,3.8,Web Application Development,65.6,18,No,No,5,2,Low,No
E0687,32,Female,Married,Bachelor,Marketing,Business Analyst,8/8/2015,10,12,Full-time,"NoSQL, Angular, Docker, Vue.js",Yes,Q1/2025,4.6,DevOps Automation,66.6,45,No,No,2,3,High,No
E0688,22,Other,Single,Bachelor,HR,HR Executive,7/12/2010,15,15,Full-time,"NoSQL, Azure",Yes,Q1/2025,3.5,Web Application Development,92.1,55,No,No,1,4,Medium,No
E0689,26,Female,Single,PhD,HR,HR Executive,8/27/2010,15,17,Full-time,"Vue.js, Kubernetes",No,Q1/2025,3.3,DevOps Automation,73.5,49,No,Yes,3,5,Low,No
E0690,24,Female,Single,Bachelor,Marketing,Business Analyst,5/27/2013,12,13,Contractor,"React, GCP, Kubernetes, Angular, AWS",No,Q1/2025,4.7,Cybersecurity Implementation,75.4,49,No,No,5,4,Low,No
E0691,34,Female,Married,Bachelor,IT,Software Engineer,7/3/2024,1,1,Full-time,"Azure, Java",Yes,Q1/2025,4.1,Cybersecurity Implementation,93.4,9,No,Yes,2,2,Low,No
E0692,26,Female,Married,Bachelor,IT,IT Support,10/21/2016,9,11,Full-time,"NoSQL, Docker, SQL, Kubernetes, C#",No,Q1/2025,3.7,Data Analytics Platform,76.1,22,No,No,4,3,Low,No
E0693,22,Male,Single,Bachelor,QA,QA Engineer,3/19/2021,4,5,Full-time,"AWS, Angular",Yes,Q1/2025,4.0,AI/ML Model Deployment,67.8,15,No,No,2,1,High,No
E0694,27,Female,Single,Bachelor,IT,System Admin,5/8/2022,3,4,Contractor,"GCP, Azure, Kubernetes",Yes,Q1/2025,3.5,API Development,89.4,12,No,No,5,3,Medium,No
E0695,32,Female,Married,Master,HR,HR Executive,3/31/2010,15,15,Full-time,"AWS, Java",No,Q1/2025,4.2,API Development,27.5,49,No,No,5,5,Low,No
E0696,26,Male,Single,Bachelor,Finance,Financial Analyst,12/23/2023,2,3,Contractor,"NoSQL, Kubernetes, Java, AWS, GCP",Yes,Q1/2025,4.2,Cybersecurity Implementation,75.3,16,No,No,4,1,Low,No
E0697,31,Female,Married,Master,QA,QA Engineer,9/8/2011,14,14,Full-time,"AWS, Azure, SQL, NoSQL",Yes,Q1/2025,2.5,Data Analytics Platform,79.9,41,No,Yes,2,3,High,Yes
E0698,32,Male,Single,College,IT,IT Support,5/27/2016,9,10,Full-time,"Azure, Docker, Angular, Kubernetes, GCP",No,Q1/2025,3.7,Cybersecurity Implementation,58.0,26,No,No,5,5,Medium,No
E0699,28,Female,Married,Bachelor,IT,System Admin,10/15/2023,2,4,Full-time,"GCP, Docker",No,Q1/2025,2.7,DevOps Automation,52.0,13,No,Yes,2,1,Low,No
E0700,37,Male,Single,Bachelor,QA,QA Engineer,10/5/2013,12,15,Full-time,"Python, Docker",Yes,Q1/2025,4.4,Data Analytics Platform,78.4,59,No,No,3,2,High,Yes
E0701,23,Female,Single,Master,IT,DevOps Engineer,4/19/2022,3,5,Full-time,"Docker, GCP, Azure, Angular",Yes,Q1/2025,3.8,AI/ML Model Deployment,82.0,20,No,No,4,3,Medium,No
E0702,22,Male,Married,Bachelor,IT,IT Support,7/18/2024,1,1,Full-time,"C#, GCP, React, Java, Azure",Yes,Q1/2025,4.5,Cloud Migration,66.1,10,No,Yes,3,4,Low,No
E0703,28,Male,Married,Bachelor,IT,IT Support,4/21/2015,10,10,Contractor,"React, C#, AWS, Python, Kubernetes",Yes,Q1/2025,3.6,AI/ML Model Deployment,90.0,55,No,No,1,2,Low,No
E0704,27,Male,Married,Bachelor,IT,DevOps Engineer,2/18/2017,8,10,Full-time,"Azure, Python",No,Q1/2025,4.0,Cloud Migration,72.3,25,No,No,1,4,Low,No
E0705,37,Female,Married,Bachelor,QA,QA Engineer,4/3/2012,13,15,Full-time,"Python, Kubernetes, Java, React, AWS",Yes,Q1/2025,3.5,DevOps Automation,86.3,59,Yes,No,1,4,Medium,Yes
E0706,31,Male,Married,Master,Sales,Account Manager,8/4/2012,13,16,Full-time,"GCP, React",Yes,Q1/2025,3.8,Mobile App Design,88.4,71,No,No,2,1,Medium,No
E0707,35,Male,Married,Master,Finance,Finance Manager,9/9/2020,5,8,Full-time,"Kubernetes, SQL, React, NoSQL, Angular",Yes,Q1/2025,3.7,Web Application Development,63.6,28,No,No,3,2,Low,No
E0708,39,Female,Single,PhD,Sales,Sales Executive,3/13/2024,1,3,Full-time,"NoSQL, Angular, C#, Python, Kubernetes",Yes,Q1/2025,3.3,Cloud Migration,43.0,10,No,Yes,4,4,High,Yes
E0709,25,Male,Single,PhD,Marketing,Digital Marketer,11/5/2011,14,14,Full-time,"C#, SQL, AWS, React, Azure",Yes,Q1/2025,4.2,DevOps Automation,50.2,40,No,No,4,3,Medium,No
E0710,35,Male,Single,Bachelor,QA,Test Analyst,8/14/2019,6,9,Contractor,"Python, React, SQL, Vue.js, AWS",No,Q1/2025,2.2,Mobile App Design,62.2,20,No,Yes,1,2,Low,No
E0711,29,Female,Single,Master,Finance,Accountant,4/17/2021,4,6,Full-time,"C#, Docker, Vue.js",Yes,Q1/2025,3.3,DevOps Automation,76.3,14,No,Yes,5,5,Medium,No
E0712,34,Female,Married,Master,IT,Software Engineer,4/27/2022,3,5,Contractor,"Vue.js, Java",Yes,Q1/2025,4.0,Cloud Migration,87.6,17,No,No,1,3,Medium,No
E0713,35,Male,Married,Bachelor,Sales,Sales Executive,11/3/2020,5,7,Full-time,"C#, NoSQL, Docker",Yes,Q1/2025,4.3,Cloud Migration,55.8,20,No,No,4,3,Medium,No
E0714,31,Female,Divorced,Bachelor,HR,Recruiter,2/18/2013,12,14,Full-time,"Docker, Kubernetes, NoSQL",Yes,Q1/2025,3.6,DevOps Automation,76.5,35,No,No,2,4,High,No
E0715,35,Female,Married,Bachelor,Sales,Sales Executive,5/30/2018,7,9,Full-time,"Azure, Angular, GCP",Yes,Q1/2025,5.0,Cybersecurity Implementation,77.8,24,No,No,1,3,Medium,No
